# t x y z vx vy vz E_kin E_pot E_tot
0.00000 5.77105e-01 -1.41283e-01 1.45058e-14 6.95553e+06 -1.46354e+06 1.01956e-07 2.30109e-17 -1.24832e-16 -1.01821e-16
0.00000 5.84030e-01 -1.42747e-01 1.46079e-14 6.89500e+06 -1.46521e+06 1.02121e-07 2.26313e-17 -1.24452e-16 -1.01821e-16
0.00000 5.90895e-01 -1.44213e-01 1.47101e-14 6.83430e+06 -1.46678e+06 1.02290e-07 2.22538e-17 -1.24075e-16 -1.01821e-16
0.00000 5.97699e-01 -1.45681e-01 1.48124e-14 6.77344e+06 -1.46825e+06 1.02442e-07 2.18786e-17 -1.23699e-16 -1.01821e-16
0.00000 6.04442e-01 -1.47150e-01 1.49149e-14 6.71243e+06 -1.46963e+06 1.02580e-07 2.15057e-17 -1.23326e-16 -1.01821e-16
0.00000 6.11124e-01 -1.48620e-01 1.50176e-14 6.65129e+06 -1.47091e+06 1.02710e-07 2.11352e-17 -1.22956e-16 -1.01821e-16
0.00000 6.17744e-01 -1.50092e-01 1.51204e-14 6.59002e+06 -1.47209e+06 1.02833e-07 2.07673e-17 -1.22588e-16 -1.01821e-16
0.00000 6.24304e-01 -1.51564e-01 1.52233e-14 6.52865e+06 -1.47317e+06 1.02947e-07 2.04021e-17 -1.22223e-16 -1.01821e-16
0.00000 6.30802e-01 -1.53038e-01 1.53263e-14 6.46717e+06 -1.47416e+06 1.03046e-07 2.00395e-17 -1.21860e-16 -1.01821e-16
0.00000 6.37238e-01 -1.54512e-01 1.54293e-14 6.40560e+06 -1.47506e+06 1.03135e-07 1.96797e-17 -1.21500e-16 -1.01821e-16
0.00000 6.43613e-01 -1.55988e-01 1.55325e-14 6.34395e+06 -1.47586e+06 1.03211e-07 1.93227e-17 -1.21144e-16 -1.01821e-16
0.00000 6.49926e-01 -1.57464e-01 1.56358e-14 6.28222e+06 -1.47657e+06 1.03282e-07 1.89687e-17 -1.20790e-16 -1.01821e-16
0.00000 6.56177e-01 -1.58941e-01 1.57391e-14 6.22043e+06 -1.47718e+06 1.03338e-07 1.86177e-17 -1.20438e-16 -1.01821e-16
0.00000 6.62367e-01 -1.60418e-01 1.58424e-14 6.15859e+06 -1.47771e+06 1.03389e-07 1.82697e-17 -1.20090e-16 -1.01821e-16
0.00000 6.68494e-01 -1.61896e-01 1.59459e-14 6.09669e+06 -1.47815e+06 1.03437e-07 1.79248e-17 -1.19746e-16 -1.01821e-16
0.00000 6.74560e-01 -1.63375e-01 1.60493e-14 6.03476e+06 -1.47849e+06 1.03469e-07 1.75830e-17 -1.19404e-16 -1.01821e-16
0.00000 6.80564e-01 -1.64853e-01 1.61528e-14 5.97279e+06 -1.47875e+06 1.03498e-07 1.72445e-17 -1.19065e-16 -1.01821e-16
0.00000 6.86506e-01 -1.66332e-01 1.62563e-14 5.91080e+06 -1.47892e+06 1.03519e-07 1.69092e-17 -1.18730e-16 -1.01821e-16
0.00000 6.92385e-01 -1.67811e-01 1.63598e-14 5.84879e+06 -1.47901e+06 1.03522e-07 1.65772e-17 -1.18398e-16 -1.01821e-16
0.00000 6.98203e-01 -1.69290e-01 1.64634e-14 5.78677e+06 -1.47901e+06 1.03527e-07 1.62485e-17 -1.18069e-16 -1.01821e-16
0.00000 7.03959e-01 -1.70769e-01 1.65669e-14 5.72474e+06 -1.47893e+06 1.03525e-07 1.59231e-17 -1.17744e-16 -1.01821e-16
0.00000 7.09653e-01 -1.72248e-01 1.66704e-14 5.66271e+06 -1.47876e+06 1.03504e-07 1.56012e-17 -1.17422e-16 -1.01821e-16
0.00000 7.15284e-01 -1.73727e-01 1.67739e-14 5.60069e+06 -1.47851e+06 1.03477e-07 1.52827e-17 -1.17103e-16 -1.01821e-16
0.00000 7.20854e-01 -1.75205e-01 1.68773e-14 5.53867e+06 -1.47818e+06 1.03448e-07 1.49676e-17 -1.16788e-16 -1.01821e-16
0.00000 7.26362e-01 -1.76683e-01 1.69808e-14 5.47667e+06 -1.47777e+06 1.03414e-07 1.46560e-17 -1.16477e-16 -1.01821e-16
0.00000 7.31807e-01 -1.78161e-01 1.70842e-14 5.41470e+06 -1.47728e+06 1.03366e-07 1.43479e-17 -1.16169e-16 -1.01821e-16
0.00000 7.37191e-01 -1.79638e-01 1.71875e-14 5.35274e+06 -1.47671e+06 1.03313e-07 1.40433e-17 -1.15864e-16 -1.01821e-16
0.00000 7.42513e-01 -1.81114e-01 1.72908e-14 5.29081e+06 -1.47607e+06 1.03248e-07 1.37422e-17 -1.15563e-16 -1.01821e-16
0.00000 7.47773e-01 -1.82590e-01 1.73940e-14 5.22892e+06 -1.47535e+06 1.03184e-07 1.34447e-17 -1.15265e-16 -1.01821e-16
0.00000 7.52971e-01 -1.84065e-01 1.74972e-14 5.16706e+06 -1.47455e+06 1.03105e-07 1.31507e-17 -1.14971e-16 -1.01821e-16
0.00000 7.58107e-01 -1.85539e-01 1.76002e-14 5.10525e+06 -1.47368e+06 1.03025e-07 1.28603e-17 -1.14681e-16 -1.01821e-16
0.00000 7.63181e-01 -1.87012e-01 1.77032e-14 5.04347e+06 -1.47274e+06 1.02934e-07 1.25735e-17 -1.14394e-16 -1.01821e-16
0.00000 7.68194e-01 -1.88484e-01 1.78061e-14 4.98174e+06 -1.47172e+06 1.02842e-07 1.22903e-17 -1.14111e-16 -1.01821e-16
0.00000 7.73145e-01 -1.89955e-01 1.79089e-14 4.92006e+06 -1.47064e+06 1.02742e-07 1.20106e-17 -1.13831e-16 -1.01821e-16
0.00000 7.78034e-01 -1.91425e-01 1.80116e-14 4.85843e+06 -1.46948e+06 1.02630e-07 1.17346e-17 -1.13555e-16 -1.01821e-16
0.00000 7.82862e-01 -1.92894e-01 1.81141e-14 4.79686e+06 -1.46826e+06 1.02518e-07 1.14622e-17 -1.13283e-16 -1.01821e-16
0.00000 7.87628e-01 -1.94362e-01 1.82166e-14 4.73534e+06 -1.46696e+06 1.02399e-07 1.11934e-17 -1.13014e-16 -1.01821e-16
0.00000 7.92332e-01 -1.95828e-01 1.83189e-14 4.67389e+06 -1.46560e+06 1.02271e-07 1.09282e-17 -1.12749e-16 -1.01821e-16
0.00000 7.96975e-01 -1.97293e-01 1.84211e-14 4.61249e+06 -1.46418e+06 1.02138e-07 1.06666e-17 -1.12487e-16 -1.01821e-16
0.00000 8.01557e-01 -1.98757e-01 1.85232e-14 4.55115e+06 -1.46269e+06 1.01994e-07 1.04086e-17 -1.12229e-16 -1.01821e-16
0.00000 8.06078e-01 -2.00218e-01 1.86251e-14 4.48988e+06 -1.46113e+06 1.01846e-07 1.01542e-17 -1.11975e-16 -1.01821e-16
0.00000 8.10537e-01 -2.01679e-01 1.87269e-14 4.42868e+06 -1.45951e+06 1.01694e-07 9.90344e-18 -1.11724e-16 -1.01821e-16
0.00000 8.14935e-01 -2.03137e-01 1.88285e-14 4.36754e+06 -1.45783e+06 1.01540e-07 9.65626e-18 -1.11477e-16 -1.01821e-16
0.00000 8.19272e-01 -2.04594e-01 1.89300e-14 4.30647e+06 -1.45609e+06 1.01379e-07 9.41268e-18 -1.11233e-16 -1.01821e-16
0.00000 8.23548e-01 -2.06050e-01 1.90313e-14 4.24547e+06 -1.45428e+06 1.01212e-07 9.17269e-18 -1.10993e-16 -1.01821e-16
0.00000 8.27763e-01 -2.07503e-01 1.91324e-14 4.18455e+06 -1.45242e+06 1.01040e-07 8.93628e-18 -1.10757e-16 -1.01821e-16
0.00000 8.31917e-01 -2.08954e-01 1.92334e-14 4.12369e+06 -1.45049e+06 1.00868e-07 8.70345e-18 -1.10524e-16 -1.01821e-16
0.00000 8.36011e-01 -2.10404e-01 1.93341e-14 4.06291e+06 -1.44851e+06 1.00677e-07 8.47418e-18 -1.10295e-16 -1.01821e-16
0.00000 8.40043e-01 -2.11851e-01 1.94347e-14 4.00220e+06 -1.44647e+06 1.00488e-07 8.24848e-18 -1.10069e-16 -1.01821e-16
0.00000 8.44015e-01 -2.13297e-01 1.95351e-14 3.94156e+06 -1.44438e+06 1.00301e-07 8.02633e-18 -1.09847e-16 -1.01821e-16
0.00000 8.47926e-01 -2.14740e-01 1.96353e-14 3.88099e+06 -1.44223e+06 1.00100e-07 7.80771e-18 -1.09628e-16 -1.01821e-16
0.00000 8.51777e-01 -2.16181e-01 1.97353e-14 3.82051e+06 -1.44002e+06 9.98958e-08 7.59264e-18 -1.09413e-16 -1.01821e-16
0.00000 8.55567e-01 -2.17620e-01 1.98351e-14 3.76009e+06 -1.43776e+06 9.96928e-08 7.38108e-18 -1.09202e-16 -1.01821e-16
0.00000 8.59297e-01 -2.19057e-01 1.99347e-14 3.69975e+06 -1.43545e+06 9.94844e-08 7.17304e-18 -1.08994e-16 -1.01821e-16
0.00000 8.62967e-01 -2.20491e-01 2.00341e-14 3.63949e+06 -1.43308e+06 9.92683e-08 6.96850e-18 -1.08789e-16 -1.01821e-16
0.00000 8.66576e-01 -2.21923e-01 2.01332e-14 3.57930e+06 -1.43066e+06 9.90485e-08 6.76744e-18 -1.08588e-16 -1.01821e-16
0.00000 8.70125e-01 -2.23352e-01 2.02322e-14 3.51919e+06 -1.42819e+06 9.88285e-08 6.56987e-18 -1.08391e-16 -1.01821e-16
0.00000 8.73615e-01 -2.24779e-01 2.03309e-14 3.45915e+06 -1.42567e+06 9.86062e-08 6.37577e-18 -1.08197e-16 -1.01821e-16
0.00000 8.77044e-01 -2.26204e-01 2.04294e-14 3.39918e+06 -1.42310e+06 9.83679e-08 6.18512e-18 -1.08006e-16 -1.01821e-16
0.00000 8.80413e-01 -2.27625e-01 2.05276e-14 3.33929e+06 -1.42048e+06 9.81265e-08 5.99791e-18 -1.07819e-16 -1.01821e-16
0.00000 8.83722e-01 -2.29045e-01 2.06256e-14 3.27948e+06 -1.41782e+06 9.78844e-08 5.81414e-18 -1.07635e-16 -1.01821e-16
0.00000 8.86972e-01 -2.30461e-01 2.07234e-14 3.21973e+06 -1.41510e+06 9.76392e-08 5.63378e-18 -1.07455e-16 -1.01821e-16
0.00000 8.90162e-01 -2.31875e-01 2.08209e-14 3.16006e+06 -1.41234e+06 9.73933e-08 5.45684e-18 -1.07278e-16 -1.01821e-16
0.00000 8.93292e-01 -2.33286e-01 2.09182e-14 3.10046e+06 -1.40953e+06 9.71399e-08 5.28328e-18 -1.07104e-16 -1.01821e-16
0.00000 8.96363e-01 -2.34694e-01 2.10152e-14 3.04094e+06 -1.40668e+06 9.68854e-08 5.11312e-18 -1.06934e-16 -1.01821e-16
0.00000 8.99374e-01 -2.36099e-01 2.11119e-14 2.98148e+06 -1.40378e+06 9.66287e-08 4.94632e-18 -1.06767e-16 -1.01821e-16
0.00000 9.02326e-01 -2.37501e-01 2.12084e-14 2.92210e+06 -1.40083e+06 9.63618e-08 4.78288e-18 -1.06604e-16 -1.01821e-16
0.00000 9.05218e-01 -2.38901e-01 2.13047e-14 2.86278e+06 -1.39785e+06 9.60977e-08 4.62278e-18 -1.06444e-16 -1.01821e-16
0.00000 9.08051e-01 -2.40297e-01 2.14006e-14 2.80353e+06 -1.39482e+06 9.58312e-08 4.46602e-18 -1.06287e-16 -1.01821e-16
0.00000 9.10825e-01 -2.41690e-01 2.14963e-14 2.74436e+06 -1.39174e+06 9.55588e-08 4.31258e-18 -1.06133e-16 -1.01821e-16
0.00000 9.13540e-01 -2.43081e-01 2.15917e-14 2.68524e+06 -1.38863e+06 9.52781e-08 4.16245e-18 -1.05983e-16 -1.01821e-16
0.00000 9.16196e-01 -2.44468e-01 2.16869e-14 2.62620e+06 -1.38547e+06 9.49986e-08 4.01562e-18 -1.05836e-16 -1.01821e-16
0.00000 9.18793e-01 -2.45851e-01 2.17817e-14 2.56722e+06 -1.38227e+06 9.47179e-08 3.87207e-18 -1.05693e-16 -1.01821e-16
0.00000 9.21330e-01 -2.47232e-01 2.18763e-14 2.50830e+06 -1.37903e+06 9.44318e-08 3.73179e-18 -1.05553e-16 -1.01821e-16
0.00000 9.23809e-01 -2.48610e-01 2.19706e-14 2.44944e+06 -1.37576e+06 9.41403e-08 3.59478e-18 -1.05416e-16 -1.01821e-16
0.00000 9.26229e-01 -2.49984e-01 2.20646e-14 2.39065e+06 -1.37244e+06 9.38477e-08 3.46102e-18 -1.05282e-16 -1.01821e-16
0.00000 9.28590e-01 -2.51354e-01 2.21583e-14 2.33192e+06 -1.36908e+06 9.35523e-08 3.33049e-18 -1.05151e-16 -1.01821e-16
0.00000 9.30893e-01 -2.52722e-01 2.22517e-14 2.27324e+06 -1.36569e+06 9.32498e-08 3.20319e-18 -1.05024e-16 -1.01821e-16
0.00000 9.33137e-01 -2.54086e-01 2.23448e-14 2.21463e+06 -1.36225e+06 9.29446e-08 3.07911e-18 -1.04900e-16 -1.01821e-16
0.00000 9.35322e-01 -2.55446e-01 2.24376e-14 2.15607e+06 -1.35878e+06 9.26409e-08 2.95824e-18 -1.04779e-16 -1.01821e-16
0.00000 9.37449e-01 -2.56803e-01 2.25301e-14 2.09756e+06 -1.35528e+06 9.23341e-08 2.84056e-18 -1.04661e-16 -1.01821e-16
0.00000 9.39517e-01 -2.58157e-01 2.26223e-14 2.03911e+06 -1.35173e+06 9.20262e-08 2.72606e-18 -1.04547e-16 -1.01821e-16
0.00000 9.41527e-01 -2.59507e-01 2.27141e-14 1.98072e+06 -1.34815e+06 9.17154e-08 2.61474e-18 -1.04436e-16 -1.01821e-16
0.00000 9.43479e-01 -2.60853e-01 2.28057e-14 1.92237e+06 -1.34454e+06 9.14020e-08 2.50658e-18 -1.04327e-16 -1.01821e-16
0.00000 9.45372e-01 -2.62196e-01 2.28969e-14 1.86408e+06 -1.34089e+06 9.10879e-08 2.40158e-18 -1.04222e-16 -1.01821e-16
0.00000 9.47207e-01 -2.63535e-01 2.29879e-14 1.80583e+06 -1.33721e+06 9.07725e-08 2.29973e-18 -1.04121e-16 -1.01821e-16
0.00000 9.48984e-01 -2.64870e-01 2.30785e-14 1.74763e+06 -1.33349e+06 9.04546e-08 2.20101e-18 -1.04022e-16 -1.01821e-16
0.00000 9.50702e-01 -2.66202e-01 2.31688e-14 1.68947e+06 -1.32974e+06 9.01271e-08 2.10541e-18 -1.03926e-16 -1.01821e-16
0.00000 9.52363e-01 -2.67530e-01 2.32587e-14 1.63136e+06 -1.32595e+06 8.97972e-08 2.01294e-18 -1.03834e-16 -1.01821e-16
0.00000 9.53965e-01 -2.68854e-01 2.33484e-14 1.57329e+06 -1.32213e+06 8.94635e-08 1.92358e-18 -1.03744e-16 -1.01821e-16
0.00000 9.55509e-01 -2.70174e-01 2.34377e-14 1.51527e+06 -1.31828e+06 8.91322e-08 1.83732e-18 -1.03658e-16 -1.01821e-16
0.00000 9.56996e-01 -2.71490e-01 2.35266e-14 1.45728e+06 -1.31440e+06 8.87955e-08 1.75415e-18 -1.03575e-16 -1.01821e-16
0.00000 9.58424e-01 -2.72803e-01 2.36153e-14 1.39933e+06 -1.31049e+06 8.84552e-08 1.67408e-18 -1.03495e-16 -1.01821e-16
0.00000 9.59794e-01 -2.74111e-01 2.37035e-14 1.34141e+06 -1.30654e+06 8.81148e-08 1.59708e-18 -1.03418e-16 -1.01821e-16
0.00000 9.61107e-01 -2.75416e-01 2.37915e-14 1.28354e+06 -1.30257e+06 8.77710e-08 1.52315e-18 -1.03344e-16 -1.01821e-16
0.00000 9.62361e-01 -2.76716e-01 2.38791e-14 1.22569e+06 -1.29856e+06 8.74222e-08 1.45230e-18 -1.03273e-16 -1.01821e-16
0.00000 9.63558e-01 -2.78013e-01 2.39663e-14 1.16787e+06 -1.29453e+06 8.70755e-08 1.38450e-18 -1.03205e-16 -1.01821e-16
0.00000 9.64697e-01 -2.79305e-01 2.40532e-14 1.11009e+06 -1.29046e+06 8.67226e-08 1.31976e-18 -1.03141e-16 -1.01821e-16
0.00000 9.65778e-01 -2.80594e-01 2.41398e-14 1.05233e+06 -1.28637e+06 8.63712e-08 1.25807e-18 -1.03079e-16 -1.01821e-16
0.00000 9.66802e-01 -2.81878e-01 2.42260e-14 9.94600e+05 -1.28224e+06 8.60150e-08 1.19942e-18 -1.03020e-16 -1.01821e-16
0.00000 9.67768e-01 -2.83158e-01 2.43118e-14 9.36893e+05 -1.27809e+06 8.56613e-08 1.14381e-18 -1.02965e-16 -1.01821e-16
0.00000 9.68676e-01 -2.84434e-01 2.43973e-14 8.79209e+05 -1.27391e+06 8.52998e-08 1.09124e-18 -1.02912e-16 -1.01821e-16
0.00000 9.69526e-01 -2.85706e-01 2.44824e-14 8.21546e+05 -1.26970e+06 8.49431e-08 1.04170e-18 -1.02862e-16 -1.01821e-16
0.00000 9.70319e-01 -2.86974e-01 2.45672e-14 7.63903e+05 -1.26547e+06 8.45752e-08 9.95180e-19 -1.02816e-16 -1.01821e-16
0.00000 9.71054e-01 -2.88237e-01 2.46516e-14 7.06277e+05 -1.26121e+06 8.42105e-08 9.51687e-19 -1.02772e-16 -1.01821e-16
0.00000 9.71731e-01 -2.89496e-01 2.47356e-14 6.48666e+05 -1.25692e+06 8.38421e-08 9.11215e-19 -1.02732e-16 -1.01821e-16
0.00000 9.72351e-01 -2.90751e-01 2.48192e-14 5.91070e+05 -1.25260e+06 8.34781e-08 8.73761e-19 -1.02695e-16 -1.01821e-16
0.00000 9.72913e-01 -2.92001e-01 2.49025e-14 5.33486e+05 -1.24826e+06 8.31113e-08 8.39323e-19 -1.02660e-16 -1.01821e-16
0.00000 9.73418e-01 -2.93247e-01 2.49855e-14 4.75912e+05 -1.24390e+06 8.27409e-08 8.07897e-19 -1.02629e-16 -1.01821e-16
0.00000 9.73865e-01 -2.94489e-01 2.50680e-14 4.18346e+05 -1.23950e+06 8.23638e-08 7.79484e-19 -1.02600e-16 -1.01821e-16
0.00000 9.74255e-01 -2.95726e-01 2.51502e-14 3.60788e+05 -1.23509e+06 8.19872e-08 7.54081e-19 -1.02575e-16 -1.01821e-16
0.00000 9.74587e-01 -2.96959e-01 2.52320e-14 3.03234e+05 -1.23065e+06 8.16091e-08 7.31687e-19 -1.02552e-16 -1.01821e-16
0.00000 9.74861e-01 -2.98188e-01 2.53134e-14 2.45683e+05 -1.22618e+06 8.12335e-08 7.12303e-19 -1.02533e-16 -1.01821e-16
0.00000 9.75078e-01 -2.99412e-01 2.53945e-14 1.88133e+05 -1.22170e+06 8.08555e-08 6.95928e-19 -1.02517e-16 -1.01821e-16
0.00000 9.75238e-01 -3.00631e-01 2.54751e-14 1.30583e+05 -1.21719e+06 8.04788e-08 6.82562e-19 -1.02503e-16 -1.01821e-16
0.00000 9.75339e-01 -3.01846e-01 2.55554e-14 7.30299e+04 -1.21265e+06 8.00993e-08 6.72207e-19 -1.02493e-16 -1.01821e-16
0.00000 9.75384e-01 -3.03056e-01 2.56353e-14 1.54722e+04 -1.20809e+06 7.97121e-08 6.64862e-19 -1.02486e-16 -1.01821e-16
0.00000 9.75370e-01 -3.04262e-01 2.57148e-14 -4.20918e+04 -1.20352e+06 7.93287e-08 6.60531e-19 -1.02481e-16 -1.01821e-16
0.00000 9.75299e-01 -3.05463e-01 2.57940e-14 -9.96642e+04 -1.19891e+06 7.89436e-08 6.59213e-19 -1.02480e-16 -1.01821e-16
0.00000 9.75171e-01 -3.06660e-01 2.58727e-14 -1.57247e+05 -1.19429e+06 7.85508e-08 6.60913e-19 -1.02482e-16 -1.01821e-16
0.00000 9.74985e-01 -3.07852e-01 2.59511e-14 -2.14842e+05 -1.18965e+06 7.81585e-08 6.65632e-19 -1.02486e-16 -1.01821e-16
0.00000 9.74741e-01 -3.09039e-01 2.60290e-14 -2.72451e+05 -1.18498e+06 7.77649e-08 6.73373e-19 -1.02494e-16 -1.01821e-16
0.00000 9.74440e-01 -3.10222e-01 2.61066e-14 -3.30076e+05 -1.18030e+06 7.73684e-08 6.84141e-19 -1.02505e-16 -1.01821e-16
0.00000 9.74081e-01 -3.11400e-01 2.61838e-14 -3.87719e+05 -1.17559e+06 7.69709e-08 6.97938e-19 -1.02519e-16 -1.01821e-16
0.00000 9.73665e-01 -3.12573e-01 2.62606e-14 -4.45382e+05 -1.17087e+06 7.65754e-08 7.14769e-19 -1.02536e-16 -1.01821e-16
0.00000 9.73190e-01 -3.13742e-01 2.63369e-14 -5.03067e+05 -1.16613e+06 7.61747e-08 7.34640e-19 -1.02555e-16 -1.01821e-16
0.00000 9.72658e-01 -3.14905e-01 2.64129e-14 -5.60775e+05 -1.16137e+06 7.57788e-08 7.57554e-19 -1.02578e-16 -1.01821e-16
0.00000 9.72069e-01 -3.16064e-01 2.64885e-14 -6.18510e+05 -1.15659e+06 7.53752e-08 7.83518e-19 -1.02604e-16 -1.01821e-16
0.00000 9.71421e-01 -3.17219e-01 2.65637e-14 -6.76273e+05 -1.15179e+06 7.49734e-08 8.12538e-19 -1.02633e-16 -1.01821e-16
0.00000 9.70716e-01 -3.18368e-01 2.66384e-14 -7.34065e+05 -1.14697e+06 7.45656e-08 8.44620e-19 -1.02665e-16 -1.01821e-16
0.00000 9.69953e-01 -3.19512e-01 2.67128e-14 -7.91889e+05 -1.14214e+06 7.41600e-08 8.79770e-19 -1.02701e-16 -1.01821e-16
0.00000 9.69132e-01 -3.20652e-01 2.67867e-14 -8.49748e+05 -1.13729e+06 7.37620e-08 9.17997e-19 -1.02739e-16 -1.01821e-16
0.00000 9.68254e-01 -3.21787e-01 2.68603e-14 -9.07642e+05 -1.13242e+06 7.33538e-08 9.59307e-19 -1.02780e-16 -1.01821e-16
0.00000 9.67317e-01 -3.22917e-01 2.69335e-14 -9.65573e+05 -1.12754e+06 7.29493e-08 1.00371e-18 -1.02824e-16 -1.01821e-16
0.00000 9.66323e-01 -3.24042e-01 2.70062e-14 -1.02355e+06 -1.12265e+06 7.25430e-08 1.05121e-18 -1.02872e-16 -1.01821e-16
0.00000 9.65270e-01 -3.25162e-01 2.70785e-14 -1.08156e+06 -1.11773e+06 7.21338e-08 1.10182e-18 -1.02923e-16 -1.01821e-16
0.00000 9.64159e-01 -3.26278e-01 2.71505e-14 -1.13962e+06 -1.11281e+06 7.17259e-08 1.15556e-18 -1.02976e-16 -1.01821e-16
0.00000 9.62991e-01 -3.27388e-01 2.72220e-14 -1.19772e+06 -1.10787e+06 7.13125e-08 1.21242e-18 -1.03033e-16 -1.01821e-16
0.00000 9.61764e-01 -3.28493e-01 2.72931e-14 -1.25587e+06 -1.10291e+06 7.09046e-08 1.27242e-18 -1.03093e-16 -1.01821e-16
0.00000 9.60479e-01 -3.29594e-01 2.73638e-14 -1.31407e+06 -1.09795e+06 7.04918e-08 1.33556e-18 -1.03156e-16 -1.01821e-16
0.00000 9.59136e-01 -3.30689e-01 2.74341e-14 -1.37233e+06 -1.09297e+06 7.00832e-08 1.40187e-18 -1.03223e-16 -1.01821e-16
0.00000 9.57734e-01 -3.31780e-01 2.75040e-14 -1.43064e+06 -1.08798e+06 6.96673e-08 1.47136e-18 -1.03292e-16 -1.01821e-16
0.00000 9.56275e-01 -3.32865e-01 2.75734e-14 -1.48900e+06 -1.08298e+06 6.92557e-08 1.54403e-18 -1.03365e-16 -1.01821e-16
0.00000 9.54756e-01 -3.33946e-01 2.76425e-14 -1.54742e+06 -1.07797e+06 6.88420e-08 1.61989e-18 -1.03441e-16 -1.01821e-16
0.00000 9.53180e-01 -3.35021e-01 2.77111e-14 -1.60591e+06 -1.07295e+06 6.84246e-08 1.69897e-18 -1.03520e-16 -1.01821e-16
0.00000 9.51545e-01 -3.36092e-01 2.77793e-14 -1.66445e+06 -1.06791e+06 6.80120e-08 1.78127e-18 -1.03602e-16 -1.01821e-16
0.00000 9.49851e-01 -3.37157e-01 2.78471e-14 -1.72306e+06 -1.06287e+06 6.75995e-08 1.86681e-18 -1.03688e-16 -1.01821e-16
0.00000 9.48098e-01 -3.38217e-01 2.79145e-14 -1.78174e+06 -1.05783e+06 6.71783e-08 1.95560e-18 -1.03776e-16 -1.01821e-16
0.00000 9.46287e-01 -3.39273e-01 2.79815e-14 -1.84049e+06 -1.05277e+06 6.67627e-08 2.04766e-18 -1.03868e-16 -1.01821e-16
0.00000 9.44417e-01 -3.40323e-01 2.80480e-14 -1.89930e+06 -1.04771e+06 6.63456e-08 2.14300e-18 -1.03964e-16 -1.01821e-16
0.00000 9.42489e-01 -3.41368e-01 2.81142e-14 -1.95819e+06 -1.04264e+06 6.59263e-08 2.24164e-18 -1.04062e-16 -1.01821e-16
0.00000 9.40501e-01 -3.42408e-01 2.81799e-14 -2.01716e+06 -1.03757e+06 6.55056e-08 2.34360e-18 -1.04164e-16 -1.01821e-16
0.00000 9.38454e-01 -3.43443e-01 2.82452e-14 -2.07620e+06 -1.03249e+06 6.50885e-08 2.44889e-18 -1.04270e-16 -1.01821e-16
0.00000 9.36349e-01 -3.44473e-01 2.83101e-14 -2.13532e+06 -1.02740e+06 6.46703e-08 2.55753e-18 -1.04378e-16 -1.01821e-16
0.00000 9.34184e-01 -3.45498e-01 2.83745e-14 -2.19452e+06 -1.02232e+06 6.42498e-08 2.66953e-18 -1.04490e-16 -1.01821e-16
0.00000 9.31959e-01 -3.46518e-01 2.84386e-14 -2.25381e+06 -1.01723e+06 6.38322e-08 2.78492e-18 -1.04606e-16 -1.01821e-16
0.00000 9.29676e-01 -3.47532e-01 2.85022e-14 -2.31318e+06 -1.01214e+06 6.34138e-08 2.90371e-18 -1.04724e-16 -1.01821e-16
0.00000 9.27333e-01 -3.48542e-01 2.85654e-14 -2.37263e+06 -1.00705e+06 6.29979e-08 3.02593e-18 -1.04847e-16 -1.01821e-16
0.00000 9.24931e-01 -3.49547e-01 2.86282e-14 -2.43218e+06 -1.00196e+06 6.25828e-08 3.15159e-18 -1.04972e-16 -1.01821e-16
0.00000 9.22469e-01 -3.50546e-01 2.86906e-14 -2.49182e+06 -9.96872e+05 6.21693e-08 3.28071e-18 -1.05101e-16 -1.01821e-16
0.00000 9.19947e-01 -3.51540e-01 2.87525e-14 -2.55155e+06 -9.91785e+05 6.17535e-08 3.41332e-18 -1.05234e-16 -1.01821e-16
0.00000 9.17366e-01 -3.52529e-01 2.88141e-14 -2.61138e+06 -9.86702e+05 6.13362e-08 3.54943e-18 -1.05370e-16 -1.01821e-16
0.00000 9.14724e-01 -3.53514e-01 2.88752e-14 -2.67131e+06 -9.81623e+05 6.09214e-08 3.68907e-18 -1.05510e-16 -1.01821e-16
0.00000 9.12023e-01 -3.54493e-01 2.89359e-14 -2.73134e+06 -9.76549e+05 6.05065e-08 3.83225e-18 -1.05653e-16 -1.01821e-16
0.00000 9.09262e-01 -3.55467e-01 2.89962e-14 -2.79147e+06 -9.71481e+05 6.00932e-08 3.97901e-18 -1.05800e-16 -1.01821e-16
0.00000 9.06440e-01 -3.56436e-01 2.90561e-14 -2.85170e+06 -9.66421e+05 5.96814e-08 4.12936e-18 -1.05950e-16 -1.01821e-16
0.00000 9.03558e-01 -3.57400e-01 2.91156e-14 -2.91204e+06 -9.61369e+05 5.92706e-08 4.28333e-18 -1.06104e-16 -1.01821e-16
0.00000 9.00616e-01 -3.58358e-01 2.91746e-14 -2.97249e+06 -9.56328e+05 5.88569e-08 4.44094e-18 -1.06262e-16 -1.01821e-16
0.00000 8.97613e-01 -3.59312e-01 2.92333e-14 -3.03305e+06 -9.51297e+05 5.84467e-08 4.60221e-18 -1.06423e-16 -1.01821e-16
0.00000 8.94550e-01 -3.60261e-01 2.92915e-14 -3.09372e+06 -9.46279e+05 5.80342e-08 4.76718e-18 -1.06588e-16 -1.01821e-16
0.00000 8.91426e-01 -3.61205e-01 2.93494e-14 -3.15450e+06 -9.41274e+05 5.76254e-08 4.93586e-18 -1.06757e-16 -1.01821e-16
