# t x y z vx vy vz E_kin E_pot E_tot
0.00000 1.30866e+00 4.92990e-01 5.66205e-02 1.32891e+07 3.45755e+07 3.55222e+06 6.30680e-16 -2.13992e-15 -1.50924e-15
0.00000 1.32138e+00 5.27459e-01 6.01605e-02 1.21602e+07 3.43612e+07 3.52770e+06 6.10789e-16 -2.12003e-15 -1.50924e-15
0.00000 1.33298e+00 5.61707e-01 6.36754e-02 1.10467e+07 3.41329e+07 3.50174e+06 5.91812e-16 -2.10105e-15 -1.50924e-15
0.00000 1.34348e+00 5.95720e-01 6.71636e-02 9.94821e+06 3.38907e+07 3.47436e+06 5.73717e-16 -2.08295e-15 -1.50924e-15
0.00000 1.35288e+00 6.29484e-01 7.06236e-02 8.86438e+06 3.36349e+07 3.44560e+06 5.56473e-16 -2.06571e-15 -1.50924e-15
0.00000 1.36121e+00 6.62986e-01 7.40543e-02 7.79483e+06 3.33658e+07 3.41547e+06 5.40051e-16 -2.04929e-15 -1.50924e-15
0.00000 1.36848e+00 6.96212e-01 7.74541e-02 6.73922e+06 3.30836e+07 3.38401e+06 5.24424e-16 -2.03366e-15 -1.50924e-15
0.00000 1.37469e+00 7.29149e-01 8.08219e-02 5.69717e+06 3.27885e+07 3.35124e+06 5.09567e-16 -2.01880e-15 -1.50924e-15
0.00000 1.37988e+00 7.61784e-01 8.41562e-02 4.66834e+06 3.24807e+07 3.31719e+06 4.95457e-16 -2.00469e-15 -1.50924e-15
0.00000 1.38403e+00 7.94106e-01 8.74558e-02 3.65237e+06 3.21605e+07 3.28187e+06 4.82072e-16 -1.99131e-15 -1.50924e-15
0.00000 1.38718e+00 8.26101e-01 9.07195e-02 2.64891e+06 3.18280e+07 3.24530e+06 4.69392e-16 -1.97863e-15 -1.50924e-15
0.00000 1.38934e+00 8.57758e-01 9.39460e-02 1.65760e+06 3.14833e+07 3.20750e+06 4.57398e-16 -1.96663e-15 -1.50924e-15
0.00000 1.39050e+00 8.89064e-01 9.71341e-02 6.78112e+05 3.11267e+07 3.16849e+06 4.46072e-16 -1.95531e-15 -1.50924e-15
0.00000 1.39070e+00 9.20007e-01 1.00283e-01 -2.89904e+05 3.07582e+07 3.12828e+06 4.35399e-16 -1.94464e-15 -1.50924e-15
0.00000 1.38993e+00 9.50576e-01 1.03390e-01 -1.24678e+06 3.03780e+07 3.08688e+06 4.25364e-16 -1.93460e-15 -1.50924e-15
0.00000 1.38821e+00 9.80759e-01 1.06456e-01 -2.19286e+06 2.99861e+07 3.04430e+06 4.15953e-16 -1.92519e-15 -1.50924e-15
0.00000 1.38554e+00 1.01054e+00 1.09478e-01 -3.12846e+06 2.95826e+07 3.00055e+06 4.07153e-16 -1.91639e-15 -1.50924e-15
0.00000 1.38195e+00 1.03992e+00 1.12457e-01 -4.05390e+06 2.91676e+07 2.95563e+06 3.98954e-16 -1.90819e-15 -1.50924e-15
0.00000 1.37744e+00 1.06888e+00 1.15389e-01 -4.96951e+06 2.87411e+07 2.90954e+06 3.91344e-16 -1.90058e-15 -1.50924e-15
0.00000 1.37202e+00 1.09740e+00 1.18275e-01 -5.87559e+06 2.83030e+07 2.86229e+06 3.84314e-16 -1.89355e-15 -1.50924e-15
0.00000 1.36569e+00 1.12548e+00 1.21114e-01 -6.77244e+06 2.78535e+07 2.81388e+06 3.77857e-16 -1.88709e-15 -1.50924e-15
0.00000 1.35848e+00 1.15310e+00 1.23903e-01 -7.66036e+06 2.73924e+07 2.76430e+06 3.71966e-16 -1.88120e-15 -1.50924e-15
0.00000 1.35037e+00 1.18026e+00 1.26642e-01 -8.53965e+06 2.69196e+07 2.71354e+06 3.66633e-16 -1.87587e-15 -1.50924e-15
0.00000 1.34140e+00 1.20694e+00 1.29329e-01 -9.41060e+06 2.64352e+07 2.66159e+06 3.61854e-16 -1.87109e-15 -1.50924e-15
0.00000 1.33156e+00 1.23313e+00 1.31965e-01 -1.02735e+07 2.59390e+07 2.60845e+06 3.57624e-16 -1.86686e-15 -1.50924e-15
0.00000 1.32085e+00 1.25881e+00 1.34546e-01 -1.11285e+07 2.54308e+07 2.55410e+06 3.53941e-16 -1.86318e-15 -1.50924e-15
0.00000 1.30930e+00 1.28398e+00 1.37072e-01 -1.19761e+07 2.49105e+07 2.49853e+06 3.50802e-16 -1.86004e-15 -1.50924e-15
0.00000 1.29690e+00 1.30863e+00 1.39543e-01 -1.28163e+07 2.43779e+07 2.44170e+06 3.48207e-16 -1.85744e-15 -1.50924e-15
0.00000 1.28367e+00 1.33273e+00 1.41955e-01 -1.36495e+07 2.38328e+07 2.38361e+06 3.46154e-16 -1.85539e-15 -1.50924e-15
0.00000 1.26961e+00 1.35629e+00 1.44309e-01 -1.44759e+07 2.32750e+07 2.32423e+06 3.44645e-16 -1.85388e-15 -1.50924e-15
0.00000 1.25472e+00 1.37928e+00 1.46603e-01 -1.52958e+07 2.27042e+07 2.26353e+06 3.43682e-16 -1.85292e-15 -1.50924e-15
0.00000 1.23902e+00 1.40169e+00 1.48836e-01 -1.61093e+07 2.21202e+07 2.20148e+06 3.43268e-16 -1.85250e-15 -1.50924e-15
0.00000 1.22250e+00 1.42352e+00 1.51006e-01 -1.69167e+07 2.15225e+07 2.13805e+06 3.43406e-16 -1.85264e-15 -1.50924e-15
0.00000 1.20519e+00 1.44473e+00 1.53112e-01 -1.77181e+07 2.09108e+07 2.07319e+06 3.44103e-16 -1.85334e-15 -1.50924e-15
0.00000 1.18707e+00 1.46533e+00 1.55152e-01 -1.85139e+07 2.02847e+07 2.00687e+06 3.45364e-16 -1.85460e-15 -1.50924e-15
0.00000 1.16816e+00 1.48530e+00 1.57125e-01 -1.93040e+07 1.96439e+07 1.93905e+06 3.47198e-16 -1.85644e-15 -1.50924e-15
0.00000 1.14846e+00 1.50462e+00 1.59029e-01 -2.00888e+07 1.89877e+07 1.86967e+06 3.49613e-16 -1.85885e-15 -1.50924e-15
0.00000 1.12799e+00 1.52327e+00 1.60864e-01 -2.08684e+07 1.83158e+07 1.79868e+06 3.52621e-16 -1.86186e-15 -1.50924e-15
0.00000 1.10673e+00 1.54124e+00 1.62626e-01 -2.16428e+07 1.76275e+07 1.72602e+06 3.56232e-16 -1.86547e-15 -1.50924e-15
0.00000 1.08470e+00 1.55852e+00 1.64315e-01 -2.24124e+07 1.69223e+07 1.65164e+06 3.60461e-16 -1.86970e-15 -1.50924e-15
0.00000 1.06191e+00 1.57508e+00 1.65929e-01 -2.31770e+07 1.61994e+07 1.57546e+06 3.65322e-16 -1.87456e-15 -1.50924e-15
0.00000 1.03835e+00 1.59091e+00 1.67465e-01 -2.39369e+07 1.54582e+07 1.49741e+06 3.70832e-16 -1.88007e-15 -1.50924e-15
0.00000 1.01403e+00 1.60599e+00 1.68923e-01 -2.46921e+07 1.46980e+07 1.41741e+06 3.77011e-16 -1.88625e-15 -1.50924e-15
0.00000 9.88966e-01 1.62030e+00 1.70300e-01 -2.54427e+07 1.39178e+07 1.33538e+06 3.83878e-16 -1.89311e-15 -1.50924e-15
0.00000 9.63150e-01 1.63382e+00 1.71593e-01 -2.61886e+07 1.31167e+07 1.25122e+06 3.91456e-16 -1.90069e-15 -1.50924e-15
0.00000 9.36590e-01 1.64653e+00 1.72801e-01 -2.69299e+07 1.22938e+07 1.16483e+06 3.99772e-16 -1.90901e-15 -1.50924e-15
0.00000 9.09292e-01 1.65840e+00 1.73922e-01 -2.76664e+07 1.14481e+07 1.07610e+06 4.08851e-16 -1.91809e-15 -1.50924e-15
0.00000 8.81259e-01 1.66941e+00 1.74953e-01 -2.83982e+07 1.05783e+07 9.84914e+05 4.18726e-16 -1.92796e-15 -1.50924e-15
0.00000 8.52497e-01 1.67955e+00 1.75891e-01 -2.91250e+07 9.68323e+06 8.91144e+05 4.29428e-16 -1.93867e-15 -1.50924e-15
0.00000 8.23011e-01 1.68877e+00 1.76734e-01 -2.98467e+07 8.76150e+06 7.94650e+05 4.40995e-16 -1.95023e-15 -1.50924e-15
0.00000 7.92805e-01 1.69706e+00 1.77479e-01 -3.05630e+07 7.81165e+06 6.95281e+05 4.53466e-16 -1.96270e-15 -1.50924e-15
0.00000 7.61887e-01 1.70439e+00 1.78124e-01 -3.12736e+07 6.83208e+06 5.92871e+05 4.66885e-16 -1.97612e-15 -1.50924e-15
0.00000 7.30260e-01 1.71071e+00 1.78664e-01 -3.19780e+07 5.82102e+06 4.87243e+05 4.81300e-16 -1.99054e-15 -1.50924e-15
0.00000 6.97933e-01 1.71602e+00 1.79097e-01 -3.26757e+07 4.77659e+06 3.78202e+05 4.96762e-16 -2.00600e-15 -1.50924e-15
0.00000 6.64911e-01 1.72026e+00 1.79419e-01 -3.33661e+07 3.69671e+06 2.65535e+05 5.13329e-16 -2.02257e-15 -1.50924e-15
0.00000 6.31203e-01 1.72340e+00 1.79627e-01 -3.40484e+07 2.57912e+06 1.49011e+05 5.31062e-16 -2.04030e-15 -1.50924e-15
0.00000 5.96818e-01 1.72540e+00 1.79716e-01 -3.47216e+07 1.42135e+06 2.83795e+04 5.50030e-16 -2.05927e-15 -1.50924e-15
0.00000 5.61764e-01 1.72623e+00 1.79682e-01 -3.53846e+07 2.20706e+05 -9.66361e+04 5.70305e-16 -2.07954e-15 -1.50924e-15
0.00000 5.26052e-01 1.72583e+00 1.79521e-01 -3.60359e+07 -1.02575e+06 -2.26336e+05 5.91968e-16 -2.10120e-15 -1.50924e-15
0.00000 4.89696e-01 1.72416e+00 1.79228e-01 -3.66738e+07 -2.32123e+06 -3.61047e+05 6.15105e-16 -2.12434e-15 -1.50924e-15
0.00000 4.52710e-01 1.72117e+00 1.78797e-01 -3.72963e+07 -3.66924e+06 -5.01126e+05 6.39811e-16 -2.14905e-15 -1.50924e-15
0.00000 4.15110e-01 1.71680e+00 1.78223e-01 -3.79009e+07 -5.07358e+06 -6.46962e+05 6.66185e-16 -2.17542e-15 -1.50924e-15
0.00000 3.76915e-01 1.71100e+00 1.77501e-01 -3.84845e+07 -6.53842e+06 -7.98977e+05 6.94337e-16 -2.20357e-15 -1.50924e-15
0.00000 3.38149e-01 1.70370e+00 1.76623e-01 -3.90435e+07 -8.06823e+06 -9.57626e+05 7.24381e-16 -2.23362e-15 -1.50924e-15
0.00000 2.98838e-01 1.69484e+00 1.75583e-01 -3.95734e+07 -9.66784e+06 -1.12340e+06 7.56437e-16 -2.26567e-15 -1.50924e-15
0.00000 2.59014e-01 1.68434e+00 1.74374e-01 -4.00690e+07 -1.13424e+07 -1.29682e+06 7.90630e-16 -2.29987e-15 -1.50924e-15
0.00000 2.18713e-01 1.67213e+00 1.72987e-01 -4.05237e+07 -1.30974e+07 -1.47845e+06 8.27084e-16 -2.33632e-15 -1.50924e-15
0.00000 1.77982e-01 1.65812e+00 1.71414e-01 -4.09295e+07 -1.49384e+07 -1.66884e+06 8.65921e-16 -2.37516e-15 -1.50924e-15
0.00000 1.36874e-01 1.64222e+00 1.69646e-01 -4.12768e+07 -1.68712e+07 -1.86857e+06 9.07251e-16 -2.41649e-15 -1.50924e-15
0.00000 9.54522e-02 1.62434e+00 1.67674e-01 -4.15541e+07 -1.89012e+07 -2.07820e+06 9.51164e-16 -2.46040e-15 -1.50924e-15
0.00000 5.37938e-02 1.60438e+00 1.65486e-01 -4.17473e+07 -2.10333e+07 -2.29820e+06 9.97713e-16 -2.50695e-15 -1.50924e-15
0.00000 1.19912e-02 1.58224e+00 1.63074e-01 -4.18396e+07 -2.32713e+07 -2.52895e+06 1.04689e-15 -2.55613e-15 -1.50924e-15
0.00000 -2.98451e-02 1.55781e+00 1.60425e-01 -4.18110e+07 -2.56169e+07 -2.77060e+06 1.09862e-15 -2.60786e-15 -1.50924e-15
0.00000 -7.15828e-02 1.53097e+00 1.57529e-01 -4.16383e+07 -2.80688e+07 -3.02300e+06 1.15268e-15 -2.66192e-15 -1.50924e-15
0.00000 -1.13065e-01 1.50163e+00 1.54375e-01 -4.12951e+07 -3.06211e+07 -3.28550e+06 1.20869e-15 -2.71793e-15 -1.50924e-15
0.00000 -1.54107e-01 1.46970e+00 1.50955e-01 -4.07524e+07 -3.32611e+07 -3.55678e+06 1.26607e-15 -2.77531e-15 -1.50924e-15
0.00000 -1.94493e-01 1.43509e+00 1.47260e-01 -3.99803e+07 -3.59678e+07 -3.83466e+06 1.32396e-15 -2.83320e-15 -1.50924e-15
0.00000 -2.33981e-01 1.39775e+00 1.43285e-01 -3.89507e+07 -3.87097e+07 -4.11587e+06 1.38123e-15 -2.89046e-15 -1.50924e-15
0.00000 -2.72301e-01 1.35767e+00 1.39028e-01 -3.76413e+07 -4.14437e+07 -4.39599e+06 1.43645e-15 -2.94569e-15 -1.50924e-15
0.00000 -3.09167e-01 1.31489e+00 1.34495e-01 -3.60411e+07 -4.41165e+07 -4.66954e+06 1.48803e-15 -2.99727e-15 -1.50924e-15
0.00000 -3.44288e-01 1.26948e+00 1.29693e-01 -3.41546e+07 -4.66680e+07 -4.93037e+06 1.53436e-15 -3.04360e-15 -1.50924e-15
0.00000 -3.77388e-01 1.22161e+00 1.24640e-01 -3.20063e+07 -4.90376e+07 -5.17230e+06 1.57403e-15 -3.08326e-15 -1.50924e-15
0.00000 -4.08227e-01 1.17148e+00 1.19357e-01 -2.96391e+07 -5.11728e+07 -5.39001e+06 1.60607e-15 -3.11531e-15 -1.50924e-15
0.00000 -4.36613e-01 1.11936e+00 1.13870e-01 -2.71106e+07 -5.30368e+07 -5.57978e+06 1.63013e-15 -3.13937e-15 -1.50924e-15
0.00000 -4.62416e-01 1.06551e+00 1.08207e-01 -2.44850e+07 -5.46125e+07 -5.73994e+06 1.64652e-15 -3.15575e-15 -1.50924e-15
0.00000 -4.85571e-01 1.01023e+00 1.02400e-01 -2.18242e+07 -5.59028e+07 -5.87086e+06 1.65604e-15 -3.16527e-15 -1.50924e-15
0.00000 -5.06071e-01 9.53790e-01 9.64747e-02 -1.91816e+07 -5.69269e+07 -5.97456e+06 1.65986e-15 -3.16910e-15 -1.50924e-15
0.00000 -5.23954e-01 8.96451e-01 9.04585e-02 -1.65981e+07 -5.77141e+07 -6.05410e+06 1.65930e-15 -3.16854e-15 -1.50924e-15
0.00000 -5.39296e-01 8.38429e-01 8.43733e-02 -1.41015e+07 -5.82990e+07 -6.11304e+06 1.65563e-15 -3.16487e-15 -1.50924e-15
0.00000 -5.52192e-01 7.79909e-01 7.82380e-02 -1.17081e+07 -5.87165e+07 -6.15499e+06 1.64998e-15 -3.15921e-15 -1.50924e-15
0.00000 -5.62749e-01 7.21041e-01 7.20679e-02 -9.42505e+06 -5.89990e+07 -6.18329e+06 1.64331e-15 -3.15255e-15 -1.50924e-15
0.00000 -5.71079e-01 6.61946e-01 6.58750e-02 -7.25296e+06 -5.91756e+07 -6.20091e+06 1.63641e-15 -3.14565e-15 -1.50924e-15
0.00000 -5.77291e-01 6.02717e-01 5.96688e-02 -5.18786e+06 -5.92707e+07 -6.21035e+06 1.62990e-15 -3.13913e-15 -1.50924e-15
0.00000 -5.81488e-01 5.43425e-01 5.34563e-02 -3.22304e+06 -5.93050e+07 -6.21374e+06 1.62424e-15 -3.13348e-15 -1.50924e-15
0.00000 -5.83767e-01 4.84122e-01 4.72428e-02 -1.35022e+06 -5.92954e+07 -6.21280e+06 1.61982e-15 -3.12905e-15 -1.50924e-15
0.00000 -5.84216e-01 4.24844e-01 4.10317e-02 4.39671e+05 -5.92558e+07 -6.20896e+06 1.61692e-15 -3.12615e-15 -1.50924e-15
0.00000 -5.82913e-01 3.65616e-01 3.48254e-02 2.15594e+06 -5.91977e+07 -6.20338e+06 1.61578e-15 -3.12501e-15 -1.50924e-15
0.00000 -5.79926e-01 3.06452e-01 2.86252e-02 3.80786e+06 -5.91303e+07 -6.19702e+06 1.61659e-15 -3.12583e-15 -1.50924e-15
0.00000 -5.75315e-01 2.47356e-01 2.24314e-02 5.40452e+06 -5.90615e+07 -6.19068e+06 1.61955e-15 -3.12879e-15 -1.50924e-15
0.00000 -5.69132e-01 1.88327e-01 1.62436e-02 6.95478e+06 -5.89977e+07 -6.18503e+06 1.62482e-15 -3.13406e-15 -1.50924e-15
0.00000 -5.61418e-01 1.29357e-01 1.00609e-02 8.46731e+06 -5.89448e+07 -6.18065e+06 1.63258e-15 -3.14181e-15 -1.50924e-15
0.00000 -5.52207e-01 7.04322e-02 3.88171e-03 9.95067e+06 -5.89077e+07 -6.17806e+06 1.64301e-15 -3.15225e-15 -1.50924e-15
0.00000 -5.41524e-01 1.15347e-02 -2.29600e-03 1.14134e+07 -5.88910e+07 -6.17776e+06 1.65635e-15 -3.16559e-15 -1.50924e-15
0.00000 -5.29384e-01 -4.73582e-02 -8.47472e-03 1.28643e+07 -5.88992e+07 -6.18019e+06 1.67285e-15 -3.18209e-15 -1.50924e-15
0.00000 -5.15796e-01 -1.06274e-01 -1.46574e-02 1.43125e+07 -5.89367e+07 -6.18582e+06 1.69282e-15 -3.20205e-15 -1.50924e-15
0.00000 -5.00757e-01 -1.65243e-01 -2.08476e-02 1.57677e+07 -5.90080e+07 -6.19513e+06 1.71664e-15 -3.22587e-15 -1.50924e-15
0.00000 -4.84255e-01 -2.24302e-01 -2.70491e-02 1.72409e+07 -5.91179e+07 -6.20865e+06 1.74478e-15 -3.25401e-15 -1.50924e-15
0.00000 -4.66265e-01 -2.83493e-01 -3.32665e-02 1.87443e+07 -5.92721e+07 -6.22696e+06 1.77784e-15 -3.28707e-15 -1.50924e-15
0.00000 -4.46751e-01 -3.42863e-01 -3.95049e-02 2.02926e+07 -5.94768e+07 -6.25074e+06 1.81657e-15 -3.32581e-15 -1.50924e-15
0.00000 -4.25659e-01 -4.02466e-01 -4.57701e-02 2.19036e+07 -5.97394e+07 -6.28079e+06 1.86197e-15 -3.37120e-15 -1.50924e-15
0.00000 -4.02916e-01 -4.62365e-01 -5.20688e-02 2.35996e+07 -6.00691e+07 -6.31808e+06 1.91532e-15 -3.42456e-15 -1.50924e-15
0.00000 -3.78422e-01 -5.22631e-01 -5.84090e-02 2.54103e+07 -6.04770e+07 -6.36382e+06 1.97840e-15 -3.48763e-15 -1.50924e-15
0.00000 -3.52044e-01 -5.83349e-01 -6.47998e-02 2.73761e+07 -6.09769e+07 -6.41951e+06 2.05364e-15 -3.56288e-15 -1.50924e-15
0.00000 -3.23599e-01 -6.44621e-01 -7.12520e-02 2.95551e+07 -6.15863e+07 -6.48703e+06 2.14456e-15 -3.65379e-15 -1.50924e-15
0.00000 -2.92834e-01 -7.06565e-01 -7.77786e-02 3.20356e+07 -6.23266e+07 -6.56868e+06 2.25641e-15 -3.76565e-15 -1.50924e-15
0.00000 -2.59381e-01 -7.69326e-01 -8.43949e-02 3.49615e+07 -6.32215e+07 -6.66702e+06 2.39746e-15 -3.90670e-15 -1.50923e-15
0.00000 -2.22680e-01 -8.33065e-01 -9.11187e-02 3.85893e+07 -6.42853e+07 -6.78354e+06 2.58149e-15 -4.09072e-15 -1.50923e-15
0.00000 -1.81806e-01 -8.97938e-01 -9.79664e-02 4.34303e+07 -6.54613e+07 -6.91220e+06 2.83263e-15 -4.34185e-15 -1.50922e-15
0.00000 -1.35051e-01 -9.63888e-01 -1.04934e-01 5.06405e+07 -6.62578e+07 -7.01033e+06 3.18997e-15 -4.69929e-15 -1.50932e-15
0.00000 -7.89570e-02 -1.02936e+00 -1.11941e-01 6.23403e+07 -6.32946e+07 -6.98114e+06 3.61700e-15 -5.12747e-15 -1.51048e-15
0.00000 -1.12447e-02 -1.08615e+00 -1.18721e-01 7.10917e+07 -4.90891e+07 -6.41428e+06 3.41825e-15 -4.93626e-15 -1.51801e-15
0.00000 5.94047e-02 -1.12877e+00 -1.24572e-01 6.94051e+07 -3.72195e+07 -5.31303e+06 2.83784e-15 -4.35504e-15 -1.51720e-15
0.00000 1.27127e-01 -1.16216e+00 -1.29469e-01 6.60236e+07 -3.00959e+07 -4.53395e+06 2.40735e-15 -3.92453e-15 -1.51718e-15
0.00000 1.91543e-01 -1.18969e+00 -1.33716e-01 6.28727e+07 -2.52088e+07 -3.98768e+06 2.09715e-15 -3.61433e-15 -1.51719e-15
0.00000 2.52998e-01 -1.21297e+00 -1.37487e-01 6.00961e+07 -2.15025e+07 -3.56943e+06 1.86134e-15 -3.37853e-15 -1.51719e-15
0.00000 3.11841e-01 -1.23293e+00 -1.40881e-01 5.76373e+07 -1.85121e+07 -3.22914e+06 1.67393e-15 -3.19113e-15 -1.51719e-15
0.00000 3.68357e-01 -1.25015e+00 -1.43962e-01 5.54309e+07 -1.60002e+07 -2.94103e+06 1.52001e-15 -3.03720e-15 -1.51720e-15
0.00000 4.22770e-01 -1.26504e+00 -1.46775e-01 5.34252e+07 -1.38307e+07 -2.69028e+06 1.39045e-15 -2.90764e-15 -1.51720e-15
0.00000 4.75261e-01 -1.27790e+00 -1.49352e-01 5.15815e+07 -1.19190e+07 -2.46767e+06 1.27932e-15 -2.79652e-15 -1.51720e-15
0.00000 5.25977e-01 -1.28895e+00 -1.51718e-01 4.98708e+07 -1.02085e+07 -2.26706e+06 1.18260e-15 -2.69980e-15 -1.51720e-15
0.00000 5.75039e-01 -1.29837e+00 -1.53892e-01 4.82709e+07 -8.65994e+06 -2.08415e+06 1.09741e-15 -2.61461e-15 -1.51720e-15
0.00000 6.22550e-01 -1.30631e+00 -1.55891e-01 4.67646e+07 -7.24458e+06 -1.91583e+06 1.02165e-15 -2.53885e-15 -1.51720e-15
0.00000 6.68595e-01 -1.31289e+00 -1.57728e-01 4.53385e+07 -5.94092e+06 -1.75974e+06 9.53737e-16 -2.47093e-15 -1.51720e-15
0.00000 7.13250e-01 -1.31822e+00 -1.59414e-01 4.39816e+07 -4.73238e+06 -1.61407e+06 8.92438e-16 -2.40963e-15 -1.51720e-15
0.00000 7.56579e-01 -1.32239e+00 -1.60959e-01 4.26852e+07 -3.60589e+06 -1.47741e+06 8.36794e-16 -2.35399e-15 -1.51720e-15
0.00000 7.98638e-01 -1.32546e+00 -1.62371e-01 4.14421e+07 -2.55096e+06 -1.34859e+06 7.86035e-16 -2.30323e-15 -1.51720e-15
0.00000 8.39478e-01 -1.32751e+00 -1.63658e-01 4.02460e+07 -1.55904e+06 -1.22670e+06 7.39536e-16 -2.25673e-15 -1.51720e-15
0.00000 8.79144e-01 -1.32860e+00 -1.64827e-01 3.90920e+07 -6.23035e+05 -1.11094e+06 6.96781e-16 -2.21398e-15 -1.51720e-15
0.00000 9.17675e-01 -1.32877e+00 -1.65882e-01 3.79757e+07 2.62967e+05 -1.00068e+06 6.57344e-16 -2.17454e-15 -1.51720e-15
0.00000 9.55107e-01 -1.32808e+00 -1.66830e-01 3.68933e+07 1.10398e+06 -8.95368e+05 6.20865e-16 -2.13806e-15 -1.51720e-15
0.00000 9.91472e-01 -1.32658e+00 -1.67674e-01 3.58415e+07 1.90429e+06 -7.94526e+05 5.87042e-16 -2.10424e-15 -1.51720e-15
0.00000 1.02680e+00 -1.32429e+00 -1.68420e-01 3.48176e+07 2.66759e+06 -6.97753e+05 5.55613e-16 -2.07281e-15 -1.51720e-15
0.00000 1.06112e+00 -1.32125e+00 -1.69071e-01 3.38191e+07 3.39706e+06 -6.04696e+05 5.26357e-16 -2.04355e-15 -1.51720e-15
0.00000 1.09444e+00 -1.31750e+00 -1.69631e-01 3.28437e+07 4.09551e+06 -5.15047e+05 4.99079e-16 -2.01628e-15 -1.51720e-15
0.00000 1.12681e+00 -1.31307e+00 -1.70102e-01 3.18895e+07 4.76539e+06 -4.28536e+05 4.73612e-16 -1.99081e-15 -1.51720e-15
0.00000 1.15823e+00 -1.30798e+00 -1.70489e-01 3.09548e+07 5.40887e+06 -3.44921e+05 4.49809e-16 -1.96701e-15 -1.51720e-15
0.00000 1.18873e+00 -1.30226e+00 -1.70793e-01 3.00379e+07 6.02787e+06 -2.63989e+05 4.27540e-16 -1.94474e-15 -1.51720e-15
0.00000 1.21831e+00 -1.29593e+00 -1.71018e-01 2.91375e+07 6.62413e+06 -1.85549e+05 4.06691e-16 -1.92389e-15 -1.51720e-15
0.00000 1.24701e+00 -1.28902e+00 -1.71165e-01 2.82522e+07 7.19917e+06 -1.09429e+05 3.87161e-16 -1.90436e-15 -1.51720e-15
0.00000 1.27482e+00 -1.28154e+00 -1.71237e-01 2.73809e+07 7.75439e+06 -3.54746e+04 3.68860e-16 -1.88606e-15 -1.51720e-15
0.00000 1.30177e+00 -1.27352e+00 -1.71236e-01 2.65225e+07 8.29103e+06 3.64541e+04 3.51707e-16 -1.86890e-15 -1.51720e-15
0.00000 1.32787e+00 -1.26497e+00 -1.71165e-01 2.56760e+07 8.81022e+06 1.06484e+05 3.35630e-16 -1.85283e-15 -1.51720e-15
0.00000 1.35313e+00 -1.25590e+00 -1.71024e-01 2.48405e+07 9.31300e+06 1.74732e+05 3.20565e-16 -1.83776e-15 -1.51720e-15
0.00000 1.37755e+00 -1.24635e+00 -1.70816e-01 2.40151e+07 9.80030e+06 2.41303e+05 3.06454e-16 -1.82365e-15 -1.51720e-15
0.00000 1.40116e+00 -1.23631e+00 -1.70542e-01 2.31991e+07 1.02730e+07 3.06294e+05 2.93244e-16 -1.81044e-15 -1.51720e-15
0.00000 1.42396e+00 -1.22580e+00 -1.70204e-01 2.23918e+07 1.07318e+07 3.69794e+05 2.80888e-16 -1.79808e-15 -1.51720e-15
0.00000 1.44595e+00 -1.21485e+00 -1.69803e-01 2.15923e+07 1.11775e+07 4.31886e+05 2.69342e-16 -1.78654e-15 -1.51720e-15
0.00000 1.46714e+00 -1.20345e+00 -1.69341e-01 2.08002e+07 1.16108e+07 4.92643e+05 2.58570e-16 -1.77577e-15 -1.51720e-15
0.00000 1.48755e+00 -1.19163e+00 -1.68818e-01 2.00147e+07 1.20322e+07 5.52138e+05 2.48534e-16 -1.76573e-15 -1.51720e-15
0.00000 1.50717e+00 -1.17939e+00 -1.68237e-01 1.92353e+07 1.24422e+07 6.10433e+05 2.39203e-16 -1.75640e-15 -1.51720e-15
0.00000 1.52602e+00 -1.16675e+00 -1.67598e-01 1.84615e+07 1.28415e+07 6.67591e+05 2.30549e-16 -1.74775e-15 -1.51720e-15
0.00000 1.54410e+00 -1.15371e+00 -1.66902e-01 1.76928e+07 1.32305e+07 7.23665e+05 2.22544e-16 -1.73974e-15 -1.51720e-15
0.00000 1.56141e+00 -1.14029e+00 -1.66151e-01 1.69286e+07 1.36097e+07 7.78708e+05 2.15166e-16 -1.73236e-15 -1.51720e-15
0.00000 1.57796e+00 -1.12650e+00 -1.65345e-01 1.61684e+07 1.39794e+07 8.32770e+05 2.08393e-16 -1.72559e-15 -1.51720e-15
0.00000 1.59375e+00 -1.11234e+00 -1.64485e-01 1.54120e+07 1.43400e+07 8.85894e+05 2.02204e-16 -1.71940e-15 -1.51720e-15
0.00000 1.60878e+00 -1.09782e+00 -1.63573e-01 1.46587e+07 1.46918e+07 9.38123e+05 1.96583e-16 -1.71378e-15 -1.51720e-15
0.00000 1.62307e+00 -1.08296e+00 -1.62609e-01 1.39081e+07 1.50353e+07 9.89497e+05 1.91514e-16 -1.70871e-15 -1.51720e-15
0.00000 1.63660e+00 -1.06775e+00 -1.61595e-01 1.31600e+07 1.53707e+07 1.04005e+06 1.86982e-16 -1.70418e-15 -1.51720e-15
0.00000 1.64939e+00 -1.05222e+00 -1.60529e-01 1.24138e+07 1.56983e+07 1.08983e+06 1.82974e-16 -1.70017e-15 -1.51720e-15
0.00000 1.66143e+00 -1.03636e+00 -1.59415e-01 1.16693e+07 1.60183e+07 1.13885e+06 1.79479e-16 -1.69668e-15 -1.51720e-15
0.00000 1.67272e+00 -1.02018e+00 -1.58252e-01 1.09259e+07 1.63310e+07 1.18715e+06 1.76488e-16 -1.69368e-15 -1.51720e-15
